tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri May  9 21:48:22 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge8QDPOrderIdLi18EEENS2_11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=8192,precision=8,geometry=4,Nc=3	32	1	1	256	1	8	0	-1	-1	-1	-1	5.87482e-05	# 0.00 Gflop/s, 341.36 GB/s, tuning took 0.032099 seconds at Wed Apr  2 17:20:38 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=4,geometry=4,Nc=3	32	1	1	256	1	8	0	-1	-1	-1	-1	3.1264e-05	# 0.00 Gflop/s, 339.59 GB/s, tuning took 0.019463 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=4,geometry=4,Nc=3,ghost	32	1	1	32	1	8	0	-1	-1	-1	-1	4.12418e-06	# 0.00 Gflop/s, 261.45 GB/s, tuning took 0.012332 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi4ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=4,geometry=4,Nc=3,vol=16384,stride=9216,precision=4,geometry=4,Nc=3	64	1	6	128	1	2	0	-1	-1	-1	-1	2.57536e-05	# 0.00 Gflop/s, 343.54 GB/s, tuning took 0.055236 seconds at Wed Apr  2 17:24:26 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi4ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=4,geometry=4,Nc=3,vol=16384,stride=9216,precision=4,geometry=4,Nc=3,ghost	32	1	1	32	1	8	0	-1	-1	-1	-1	2.65629e-06	# 0.00 Gflop/s, 338.28 GB/s, tuning took 0.010683 seconds at Wed Apr  2 17:24:26 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=2,geometry=4,Nc=3	32	1	1	256	1	8	0	-1	-1	-1	-1	2.72605e-05	# 0.00 Gflop/s, 324.55 GB/s, tuning took 0.018755 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=2,geometry=4,Nc=3,ghost	32	1	1	32	1	8	0	-1	-1	-1	-1	4.10553e-06	# 0.00 Gflop/s, 218.87 GB/s, tuning took 0.012090 seconds at Wed Apr  2 16:47:01 2025
8x8x8x32,2x2x2x8	N4quda14RestrictLaunchIffsLi4ELi3ELi2ELi24EEE	GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1,from_non_rel	64	1	3	64	1	2	0	47	-1	-1	-1	7.14126e-05	# 528.60 Gflop/s, 288.50 GB/s, tuning took 0.086880 seconds at Wed Apr  2 17:24:49 2025
8x8x8x32,2x2x2x8	N4quda14RestrictLaunchIfssLi4ELi3ELi2ELi24EEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=24	32	1	4	64	1	36	0	2	-1	-1	-1	0.000817152	# 1108.69 Gflop/s, 583.94 GB/s, tuning took 0.081140 seconds at Wed Apr  2 17:24:45 2025
      bytes=1024	cudaMemcpyHostToDevice	BatchInvertMatrix,blas_lapack_cublas.cpp,125	32	1	1	1	1	1	0	-1	-1	-1	-1	4.61643e-06	# 0.00 Gflop/s, 0.22 GB/s, tuning took 0.000726 seconds at Wed Apr  2 17:24:42 2025
   bytes=1179648	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	2.86302e-06	# 0.00 Gflop/s, 412.03 GB/s, tuning took 0.004078 seconds at Wed Apr  2 17:24:34 2025
     bytes=12288	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.68724e-06	# 0.00 Gflop/s, 7.28 GB/s, tuning took 0.000683 seconds at Wed Apr  2 17:24:43 2025
    bytes=147456	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	1.7739e-06	# 0.00 Gflop/s, 83.13 GB/s, tuning took 0.000727 seconds at Wed Apr  2 17:24:43 2025
   bytes=1572864	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	3.28202e-06	# 0.00 Gflop/s, 479.24 GB/s, tuning took 0.000841 seconds at Wed Apr  2 16:47:08 2025
  bytes=18939904	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	5.6832e-05	# 0.00 Gflop/s, 333.26 GB/s, tuning took 0.001274 seconds at Wed Apr  2 17:24:26 2025
    bytes=196608	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	2.52251e-06	# 0.00 Gflop/s, 155.88 GB/s, tuning took 0.000741 seconds at Wed Apr  2 16:47:01 2025
   bytes=2359296	cudaMemcpyDefault	copy,gauge_field.cpp,1085	32	1	1	1	1	1	0	-1	-1	-1	-1	0.000191659	# 0.00 Gflop/s, 12.31 GB/s, tuning took 0.002026 seconds at Wed Apr  2 16:47:01 2025
   bytes=2359296	cudaMemcpyDeviceToHost	copy,gauge_field.cpp,1024	32	1	1	1	1	1	0	-1	-1	-1	-1	0.000263616	# 0.00 Gflop/s, 8.95 GB/s, tuning took 0.002197 seconds at Wed Apr  2 17:20:38 2025
   bytes=2359296	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	8.18504e-06	# 0.00 Gflop/s, 288.24 GB/s, tuning took 0.000995 seconds at Wed Apr  2 17:24:43 2025
     bytes=24576	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.68127e-06	# 0.00 Gflop/s, 14.62 GB/s, tuning took 0.003106 seconds at Wed Apr  2 17:24:26 2025
       bytes=256	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,133	32	1	1	1	1	1	0	-1	-1	-1	-1	4.352e-06	# 0.00 Gflop/s, 0.06 GB/s, tuning took 0.000923 seconds at Wed Apr  2 17:24:42 2025
       bytes=256	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,149	32	1	1	1	1	1	0	-1	-1	-1	-1	4.3409e-06	# 0.00 Gflop/s, 0.06 GB/s, tuning took 0.000968 seconds at Wed Apr  2 17:24:42 2025
       bytes=256	cudaMemcpyHostToDevice	BatchInvertMatrix,blas_lapack_cublas.cpp,125	32	1	1	1	1	1	0	-1	-1	-1	-1	4.48932e-06	# 0.00 Gflop/s, 0.06 GB/s, tuning took 0.000721 seconds at Wed Apr  2 17:24:44 2025
       bytes=256	cudaMemcpyHostToDevice	createGeoMap,transfer.cpp,239	32	1	1	1	1	1	0	-1	-1	-1	-1	4.42611e-06	# 0.00 Gflop/s, 0.06 GB/s, tuning took 0.000711 seconds at Wed Apr  2 17:24:43 2025
       bytes=256	cudaMemcpyHostToDevice	createGeoMap,transfer.cpp,240	32	1	1	1	1	1	0	-1	-1	-1	-1	4.42798e-06	# 0.00 Gflop/s, 0.06 GB/s, tuning took 0.000760 seconds at Wed Apr  2 17:24:43 2025
    bytes=294912	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	3.14246e-06	# 0.00 Gflop/s, 187.70 GB/s, tuning took 0.000722 seconds at Wed Apr  2 17:20:36 2025
    bytes=294912	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,536	32	1	1	1	1	1	0	-1	-1	-1	-1	2.23018e-06	# 0.00 Gflop/s, 264.47 GB/s, tuning took 0.000754 seconds at Wed Apr  2 17:24:42 2025
    bytes=294912	cudaMemset	create,gauge_field.cpp,219	32	1	1	1	1	1	0	-1	-1	-1	-1	1.75642e-06	# 0.00 Gflop/s, 167.90 GB/s, tuning took 0.000624 seconds at Wed Apr  2 17:24:26 2025
    bytes=294912	cudaMemset	create,gauge_field.cpp,220	32	1	1	1	1	1	0	-1	-1	-1	-1	1.77472e-06	# 0.00 Gflop/s, 166.17 GB/s, tuning took 0.000601 seconds at Wed Apr  2 17:24:26 2025
    bytes=294912	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	1.78349e-06	# 0.00 Gflop/s, 165.36 GB/s, tuning took 0.000725 seconds at Wed Apr  2 17:24:43 2025
      bytes=3072	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.44072e-06	# 0.00 Gflop/s, 2.13 GB/s, tuning took 0.000725 seconds at Wed Apr  2 17:24:49 2025
   bytes=3145728	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.06895e-05	# 0.00 Gflop/s, 294.28 GB/s, tuning took 0.000984 seconds at Wed Apr  2 16:47:07 2025
       bytes=368	cudaMemcpyHostToDevice	paths,gauge_path_helper.cuh,58	32	1	1	1	1	1	0	-1	-1	-1	-1	3.92704e-06	# 0.00 Gflop/s, 0.09 GB/s, tuning took 0.000818 seconds at Fri Apr  4 16:42:36 2025
         bytes=4	cudaMemsetAsync	Launch,coarse_op.cuh,393	32	1	1	1	1	1	0	-1	-1	-1	-1	1.50326e-06	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.000615 seconds at Wed Apr  2 17:24:30 2025
         bytes=4	cudaMemsetAsync	apply,coarse_op_preconditioned_24.cu,82	32	1	1	1	1	1	0	-1	-1	-1	-1	1.20815e-06	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.000607 seconds at Wed Apr  2 17:24:42 2025
    bytes=425984	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.88546e-06	# 0.00 Gflop/s, 225.93 GB/s, tuning took 0.000763 seconds at Wed Apr  2 16:47:08 2025
     bytes=49152	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	2.6458e-06	# 0.00 Gflop/s, 37.15 GB/s, tuning took 0.000761 seconds at Wed Apr  2 16:47:01 2025
    bytes=589824	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	2.09198e-06	# 0.00 Gflop/s, 281.95 GB/s, tuning took 0.000709 seconds at Wed Apr  2 17:24:26 2025
    bytes=590080	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	2.20514e-06	# 0.00 Gflop/s, 267.59 GB/s, tuning took 0.000888 seconds at Wed Apr  2 17:24:43 2025
      bytes=6144	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.69469e-06	# 0.00 Gflop/s, 3.63 GB/s, tuning took 0.001084 seconds at Wed Apr  2 17:24:43 2025
    bytes=638976	cudaMemset	allocateGhostBuffer,lattice_field.cpp,278	32	1	1	1	1	1	0	-1	-1	-1	-1	2.3296e-06	# 0.00 Gflop/s, 274.29 GB/s, tuning took 0.000705 seconds at Wed Apr  2 16:47:01 2025
    bytes=638976	cudaMemset	allocateGhostBuffer,lattice_field.cpp,283	32	1	1	1	1	1	0	-1	-1	-1	-1	2.3296e-06	# 0.00 Gflop/s, 274.29 GB/s, tuning took 0.000682 seconds at Wed Apr  2 16:47:01 2025
        bytes=64	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,133	32	1	1	1	1	1	0	-1	-1	-1	-1	4.33762e-06	# 0.00 Gflop/s, 0.01 GB/s, tuning took 0.000868 seconds at Wed Apr  2 17:24:44 2025
        bytes=64	cudaMemcpyDeviceToHost	BatchInvertMatrix,blas_lapack_cublas.cpp,149	32	1	1	1	1	1	0	-1	-1	-1	-1	4.35722e-06	# 0.00 Gflop/s, 0.01 GB/s, tuning took 0.000955 seconds at Wed Apr  2 17:24:44 2025
     bytes=65536	cudaMemcpyHostToDevice	createGeoMap,transfer.cpp,239	32	1	1	1	1	1	0	-1	-1	-1	-1	8.77714e-06	# 0.00 Gflop/s, 7.47 GB/s, tuning took 0.000920 seconds at Wed Apr  2 17:24:25 2025
     bytes=65536	cudaMemcpyHostToDevice	createGeoMap,transfer.cpp,240	32	1	1	1	1	1	0	-1	-1	-1	-1	8.82703e-06	# 0.00 Gflop/s, 7.42 GB/s, tuning took 0.000958 seconds at Wed Apr  2 17:24:25 2025
     bytes=73728	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	3.21733e-06	# 0.00 Gflop/s, 45.83 GB/s, tuning took 0.000844 seconds at Wed Apr  2 17:20:36 2025
     bytes=73728	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,536	32	1	1	1	1	1	0	-1	-1	-1	-1	2.26387e-06	# 0.00 Gflop/s, 65.13 GB/s, tuning took 0.000863 seconds at Wed Apr  2 17:24:42 2025
     bytes=73728	cudaMemset	create,gauge_field.cpp,219	32	1	1	1	1	1	0	-1	-1	-1	-1	1.76516e-06	# 0.00 Gflop/s, 41.77 GB/s, tuning took 0.000713 seconds at Wed Apr  2 17:24:26 2025
     bytes=73728	cudaMemset	create,gauge_field.cpp,220	32	1	1	1	1	1	0	-1	-1	-1	-1	1.76516e-06	# 0.00 Gflop/s, 41.77 GB/s, tuning took 0.000713 seconds at Wed Apr  2 17:24:26 2025
    bytes=786432	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	2.44378e-06	# 0.00 Gflop/s, 321.81 GB/s, tuning took 0.000827 seconds at Wed Apr  2 17:24:24 2025
   bytes=9437184	cudaMemset	zero,gauge_field.cpp,1186	32	1	1	1	1	1	0	-1	-1	-1	-1	2.90033e-05	# 0.00 Gflop/s, 325.38 GB/s, tuning took 0.001124 seconds at Wed Apr  2 17:24:26 2025
    bytes=958464	cudaMemset	allocateGhostBuffer,lattice_field.cpp,278	32	1	1	1	1	1	0	-1	-1	-1	-1	2.6368e-06	# 0.00 Gflop/s, 363.50 GB/s, tuning took 0.000806 seconds at Wed Apr  2 17:20:36 2025
    bytes=958464	cudaMemset	allocateGhostBuffer,lattice_field.cpp,283	32	1	1	1	1	1	0	-1	-1	-1	-1	2.64124e-06	# 0.00 Gflop/s, 362.88 GB/s, tuning took 0.000750 seconds at Wed Apr  2 17:20:36 2025
